exerciseId,name,gifUrl,targetMuscles,secondaryMuscles,instructions,imageUrl,workout_type,met,bodyPartMajor,bodyPartMinor,equipmentCategory,equipmentDetail,equipmentOriginalDetail
IxsFgRT,케이블 유도 던지기 (정적),,복근,obliques | 어깨,Step:1 케이블 머신을 마주보고 서서 발을 어깨 너비로 벌립니다. | Step:2 양손으로 케이블 핸들을 가슴 높이에서 잡고 손바닥이 아래를 향하도록 합니다. | Step:3 코어에 힘을 주고 몸통을 오른쪽으로 회전시키면서 케이블을 몸통을 가로질러 당깁니다. | Step:4 회전하면서 뒷발을 피벗하고 엉덩이가 자연스럽게 회전하도록 합니다. 정적 컨트롤을 강조합니다. | Step:5 팔을 완전히 펴고 핸들을 어깨 위로 던지며 동작을 마무리합니다. | Step:6 움직임을 반대로 하여 시작 자세로 돌아가면서 몸통을 중앙으로 회전시킵니다. | Step:7 반대쪽에서 동작을 반복합니다. | Step:8 원하는 횟수만큼 번갈아 가며 반복합니다.,,weight,5.0,코어,허리 | 복부,케이블 머신,,케이블
iYzB0Cz,바벨 풀 스쿼트 (측면 시점),https://static.exercisedb.dev/media/iYzB0Cz.gif,둔근,quadriceps | 햄스트링 | 종아리 | 코어,"Step:1 발을 어깨 너비로 벌리고 서서 발끝을 약간 바깥쪽으로 향하게 합니다. | Step:2 바벨을 등 위쪽으로, 승모근이나 후면 삼각근에 걸칩니다. | Step:3 코어에 힘을 주고 가슴을 들어 올린 상태에서 몸을 낮추기 시작합니다. | Step:4 무릎과 엉덩이를 구부리면서 의자에 앉는 것처럼 엉덩이를 뒤로 그리고 아래로 밀어냅니다. | Step:5 허벅지가 바닥과 평행하거나 약간 아래가 될 때까지 몸을 낮춥니다. | Step:6 무릎이 발끝과 일직선이 되도록 하고 발뒤꿈치에 체중을 싣습니다. | Step:7 발뒤꿈치로 밀어 엉덩이와 무릎을 펴면서 다시 일어섭니다. | Step:8 원하는 횟수만큼 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/iYzB0Cz.webp,weight,5.0,하체,허벅지,바벨,,바벨
izMnLqz,덤벨 얼터네이트 사이드 프레스,https://static.exercisedb.dev/media/izMnLqz.gif,삼각근,삼두근 | 코어,Step:1 발을 어깨 너비로 벌리고 서서 양손에 덤벨을 어깨 높이로 듭니다. | Step:2 다른 덤벨을 어깨 높이에 유지하면서 한 덤벨을 머리 위로 밀어 올립니다. | Step:3 밀어 올린 덤벨을 어깨 높이로 내리면서 다른 덤벨을 머리 위로 밀어 올립니다. | Step:4 원하는 횟수만큼 번갈아 가며 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/izMnLqz.webp,weight,5.0,어깨,,덤벨,,덤벨
iZop9xO,바벨 라잉 트라이셉스 익스텐션,https://static.exercisedb.dev/media/iZop9xO.gif,삼두근,어깨,Step:1 발을 바닥에 평평하게 대고 머리를 벤치 끝에 두고 벤치에 평평하게 눕습니다. | Step:2 오버핸드 그립으로 바벨을 어깨 너비로 잡고 팔을 가슴 위로 곧게 뻗습니다. | Step:3 윗팔을 고정한 상태에서 팔꿈치를 구부려 이마 쪽으로 바벨을 천천히 내립니다. | Step:4 맨 아래에서 잠시 멈춘 다음 팔을 다시 시작 자세로 뻗어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/iZop9xO.webp,weight,5.0,팔,상완,바벨,,바벨
IZVHb27,워킹 런지,https://static.exercisedb.dev/media/IZVHb27.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 발을 어깨 너비로 벌리고 섭니다. | Step:2 오른쪽 다리를 앞으로 내딛으며 몸을 런지 자세로 낮춥니다. | Step:3 몸통을 똑바로 세우고 앞 무릎이 발목과 일직선이 되도록 합니다. | Step:4 오른쪽 발로 밀고 왼쪽 발을 앞으로 가져와 왼쪽 다리로 런지 자세를 취합니다. | Step:5 다리를 번갈아 가며 앞으로 걸어가면서 통제되고 꾸준한 속도를 유지합니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/IZVHb27.webp,weight,3.5,하체,허벅지,맨몸,,맨몸
J1vH2X0,웨이티드 원 핸드 풀업 패스트,,광배근,이두근 | 전완근,Step:1 어깨 너비보다 약간 넓게 오버핸드 그립으로 풀업 바를 잡습니다. | Step:2 팔을 완전히 펴고 몸을 곧게 유지한 상태로 바에서 매달립니다. | Step:3 코어에 힘을 주고 팔꿈치를 구부리고 등 근육을 수축시키면서 몸을 바 쪽으로 끌어 올립니다. | Step:4 턱이 바 위로 올라올 때까지 계속 끌어 올립니다. | Step:5 (빠른 변형) 통제하면서 몸을 시작 자세로 되돌립니다. | Step:6 원하는 횟수만큼 반복합니다.,,weight,5.0,등,,기타,중량,중량
J60bN17,어시스티드 트라이셉스 딥 (니이링),https://static.exercisedb.dev/media/J60bN17.gif,삼두근,가슴 | 어깨,Step:1 원하는 무게와 높이로 머신을 조절합니다. | Step:2 머신을 향해 무릎을 꿇고 핸들을 잡습니다. | Step:3 팔꿈치를 구부려 몸을 낮추고 등을 곧게 펴고 머신에 가깝게 유지합니다. | Step:4 맨 아래에서 잠시 멈춘 다음 시작 자세로 다시 밀어 올립니다. | Step:5 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/J60bN17.webp,weight,5.0,팔,상완,머신,레버리지 머신,레버리지 머신
J6Dx1Mu,바벨 클로즈 그립 벤치 프레스,https://static.exercisedb.dev/media/J6Dx1Mu.gif,삼두근,가슴 | 어깨,Step:1 발을 바닥에 평평하게 대고 등을 벤치에 대고 벤치에 평평하게 눕습니다. | Step:2 어깨 너비보다 약간 좁게 클로즈 그립으로 바벨을 잡습니다. | Step:3 바벨을 언랙하고 팔꿈치를 몸에 가깝게 유지하면서 가슴 쪽으로 천천히 내립니다. | Step:4 바벨이 가슴에 닿으면 잠시 멈춥니다. | Step:5 팔을 완전히 펴면서 바벨을 시작 자세로 다시 밀어 올립니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/J6Dx1Mu.webp,weight,5.0,팔,상완,바벨,,바벨
j6uIfep,컨트랙티드 케틀벨 익스텐디드 레인지 원 암 프레스 온 플로어,,대흉근,삼두근 | 어깨,Step:1 바닥에 누워 무릎을 구부리고 발을 바닥에 평평하게 댑니다. | Step:2 한 손으로 케틀벨을 잡고 손바닥이 발을 향하도록 합니다. | Step:3 팔꿈치를 잠그고 손목을 곧게 편 상태를 유지하며 천장을 향해 팔을 똑바로 뻗습니다. | Step:4 움직이는 동안 통제력을 유지하며 케틀벨을 천천히 시작 위치로 다시 내립니다. | Step:5 원하는 횟수만큼 반복한 후 다른 팔로 전환합니다. 수축 제어를 강조합니다.,,weight,5.0,가슴,,케틀벨,,케틀벨
j74M6Zn,엑서사이즈 볼 온 더 월 카프 레이즈 (무릎 사이에 테니스 공),https://static.exercisedb.dev/media/j74M6Zn.gif,종아리,quadriceps | 햄스트링,Step:1 벽에 등을 대고 서서 허리와 벽 사이에 엑서사이즈 볼을 놓습니다. | Step:2 발을 어깨너비로 벌리고 약간 앞에 둡니다. | Step:3 각 손에 덤벨을 들고 팔을 옆으로 쭉 뻗습니다. | Step:4 무릎 사이에 테니스 공을 놓습니다. | Step:5 발뒤꿈치를 바닥에서 들어 올려 발끝으로 몸을 들어 올립니다. | Step:6 맨 위에서 잠시 멈춘 후 발뒤꿈치를 천천히 시작 위치로 다시 내립니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/j74M6Zn.webp,weight,5.0,하체,종아리,덤벨,,덤벨
J74XlNf,덤벨 얼터네이팅 시티드 바이셉스 컬 온 엑서사이즈 볼,https://static.exercisedb.dev/media/J74XlNf.gif,이두근,전완근,Step:1 발을 바닥에 평평하게 대고 등을 곧게 편 상태로 엑서사이즈 볼에 앉습니다. | Step:2 각 손에 덤벨을 들고 손바닥이 앞을 향하도록 하며 팔을 완전히 뻗습니다. | Step:3 윗팔을 고정한 상태에서 숨을 내쉬며 한쪽 덤벨을 컬링하고 손바닥이 어깨를 향하도록 팔뚝을 회전합니다. | Step:4 숨을 들이쉬며 덤벨을 천천히 시작 위치로 다시 내립니다. | Step:5 다른 팔로 컬을 반복합니다. | Step:6 원하는 횟수만큼 번갈아 가며 컬을 계속합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/J74XlNf.webp,weight,5.0,팔,상완,덤벨,,덤벨
j7XMAyn,케이블 어퍼 체스트 크로스오버,https://static.exercisedb.dev/media/j7XMAyn.gif,대흉근,deltoids | 삼두근,Step:1 가슴 높이에서 케이블에 핸들을 부착합니다. | Step:2 한 발을 다른 발보다 약간 앞에 두고 케이블 머신 중앙에 섭니다. | Step:3 손바닥이 아래를 향하도록 핸들을 잡고 팔을 옆으로 쭉 뻗습니다. | Step:4 팔꿈치를 약간 구부리고 코어에 힘을 줍니다. | Step:5 가슴 앞에서 케이블을 함께 당겨 서로 교차시킵니다. | Step:6 동작의 정점에서 가슴 근육을 쥐어짜냅니다. | Step:7 케이블을 천천히 시작 위치로 다시 풉니다. | Step:8 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/j7XMAyn.webp,weight,5.0,가슴,,케이블 머신,,케이블
j9Q5crt,워킹 온 스텝밀,https://static.exercisedb.dev/media/j9Q5crt.gif,심폐 지구력,quadriceps | 햄스트링 | 둔근 | 종아리,Step:1 스텝밀 머신을 편안한 수준으로 조절합니다. | Step:2 기계에 올라서서 손잡이를 잡고 지지합니다. | Step:3 한 발을 계단에 올리고 다른 발을 올리는 식으로 번갈아 가며 걷기 시작합니다. | Step:4 자세를 곧게 유지하고 코어 근육에 힘을 줍니다. | Step:5 원하는 시간 또는 거리만큼 계속 걷습니다. | Step:6 운동에 익숙해지면 점차 강도나 속도를 높입니다. | Step:7 운동 후에는 반드시 쿨다운과 스트레칭을 합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/j9Q5crt.webp,cardio,2.5,유산소,,머신,스텝밀 머신,stepmill machine
J9zIWig,워킹 하이 니 런지,https://static.exercisedb.dev/media/J9zIWig.gif,심폐 지구력,quadriceps | 햄스트링 | 둔근 | 종아리,Step:1 발을 엉덩이 너비로 벌리고 섭니다. | Step:2 왼발로 균형을 잡으면서 오른 무릎을 최대한 가슴 쪽으로 들어 올립니다. | Step:3 오른발로 앞으로 나아가며 양쪽 무릎을 90도 각도로 구부려 런지 자세를 취합니다. | Step:4 오른발로 밀고 왼 무릎을 가슴 쪽으로 들어 올립니다. | Step:5 왼발로 앞으로 나아가며 런지 자세를 취합니다. | Step:6 코어를 유지하고 일정한 속도를 유지하며 다리를 번갈아 가며 앞으로 런지합니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/J9zIWig.webp,cardio,3.5,유산소,,맨몸,,맨몸
JbC2iaV,스파인 스트레치,https://static.exercisedb.dev/media/JbC2iaV.gif,척추,햄스트링 | 둔근,Step:1 다리를 앞으로 뻗고 바닥에 앉습니다. | Step:2 손가락이 몸을 향하도록 손을 등 뒤 바닥에 댑니다. | Step:3 코어에 힘을 주고 등을 곧게 편 상태를 유지하며 천천히 뒤로 눕습니다. | Step:4 척추에서 스트레칭이 느껴질 때까지 뒤로 계속 눕습니다. | Step:5 스트레칭을 몇 초간 유지한 후 천천히 시작 위치로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/JbC2iaV.webp,weight,2.5,등,,맨몸,,맨몸
jCBOdh0,러프 케이블 덱클라인 플라이,,대흉근,어깨 | 삼두근,Step:1 케이블 머신을 덱클라인 위치로 조절합니다. | Step:2 발을 어깨너비로 벌리고 머신을 향해 뒤돌아 섭니다. | Step:3 손바닥이 앞을 향하도록 핸들을 잡고 팔을 앞으로 쭉 뻗습니다. | Step:4 팔꿈치를 약간 구부린 상태를 유지하며 통제된 동작으로 팔을 옆으로 벌립니다. 거친 강도로 수행합니다. | Step:5 완전히 뻗은 위치에서 잠시 멈춘 후 천천히 시작 위치로 돌아옵니다. | Step:6 원하는 횟수만큼 반복합니다.,,weight,5.0,가슴,,케이블 머신,,케이블
jCrtE9b,원 암 슬램 (메디신 볼),https://static.exercisedb.dev/media/jCrtE9b.gif,복근,어깨 | 등,Step:1 발을 어깨너비로 벌리고 서서 메디신 볼을 한 손으로 허리 앞에 둡니다. | Step:2 무릎을 약간 구부리고 코어에 힘을 줍니다. | Step:3 팔을 완전히 뻗어 메디신 볼을 머리 위로 들어 올립니다. | Step:4 코어와 어깨를 사용하여 힘을 생성하며 메디신 볼을 바닥으로 강하게 내리칩니다. | Step:5 바운스에서 메디신 볼을 잡고 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jCrtE9b.webp,weight,5.0,코어,허리 | 복부,기타,메디신볼,메디신볼
jdiExfW,인버티드 로우 위드 스트랩,https://static.exercisedb.dev/media/jdiExfW.gif,상부 등,이두근 | 전완근,Step:1 가슴 높이에서 서스펜션 트레이너 또는 스트랩을 설치합니다. | Step:2 앵커 포인트를 향해 서서 오버핸드 그립으로 핸들을 잡습니다. | Step:3 발을 앞으로 가져가며 몸이 기울어질 때까지 뒤로 기울입니다. | Step:4 몸을 곧게 펴고 코어에 힘을 줍니다. | Step:5 가슴을 핸들 쪽으로 당기며 견갑골을 함께 쥐어짜냅니다. | Step:6 맨 위에서 잠시 멈춘 후 천천히 시작 위치로 다시 내려갑니다. | Step:7 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jdiExfW.webp,weight,3.5,등,,맨몸,,맨몸
jDnrkar,덤벨 인클라인 원 암 해머 프레스 온 엑서사이즈 볼,https://static.exercisedb.dev/media/jDnrkar.gif,삼두근,어깨 | 가슴,"Step:1 한 손에 덤벨을 들고 엑서사이즈 볼에 앉습니다. | Step:2 발을 앞으로 가져가며 머리, 목, 등 윗부분이 볼에 지지될 때까지 몸을 굴립니다. | Step:3 손바닥이 안쪽을 향하도록 덤벨을 잡고 팔꿈치를 90도 각도로 구부립니다. | Step:4 팔을 곧게 펴며 덤벨을 천장 쪽으로 누릅니다. | Step:5 덤벨을 천천히 시작 위치로 다시 내립니다. | Step:6 원하는 횟수만큼 반복한 후 팔을 바꿉니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jDnrkar.webp,weight,5.0,팔,상완,덤벨,,덤벨
jDOKRM5,사이드 라잉 플로어 스트레치,https://static.exercisedb.dev/media/jDOKRM5.gif,광배근,obliques | 둔근,Step:1 다리를 곧게 펴고 아래쪽 팔을 머리 위로 쭉 뻗은 상태로 옆으로 눕습니다. | Step:2 위쪽 무릎을 구부려 발을 아래쪽 다리 앞에 바닥에 댑니다. | Step:3 위쪽 팔을 머리 위로 뻗어 벽이나 가구와 같이 안정적인 것을 잡습니다. | Step:4 옆구리에서 스트레칭이 느껴질 때까지 아래쪽 다리를 곧게 편 상태로 바닥에서 들어 올립니다. | Step:5 스트레칭을 20-30초간 유지한 후 다리를 천천히 다시 내립니다. | Step:6 반대쪽도 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jDOKRM5.webp,weight,2.5,등,,맨몸,,맨몸
jeHtrlO,메디신 볼 체스트 푸시 싱글 리스폰스,https://static.exercisedb.dev/media/jeHtrlO.gif,대흉근,삼두근 | 어깨,Step:1 발을 어깨너비로 벌리고 서서 메디신 볼을 가슴 높이로 잡습니다. | Step:2 팔을 앞으로 뻗어 메디신 볼을 가슴에서 밀어냅니다. | Step:3 잠시 멈춘 후 메디신 볼을 천천히 가슴으로 다시 가져옵니다. | Step:4 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jeHtrlO.webp,weight,5.0,가슴,,기타,메디신볼,메디신볼
JF8AkMX,스탠딩 아처,https://static.exercisedb.dev/media/JF8AkMX.gif,상부 등,어깨 | 이두근 | 전완근,"Step:1 발을 어깨너비로 벌리고 무릎을 약간 구부리고 섭니다. | Step:2 어깨 높이에서 팔을 앞으로 나란히 뻗습니다. | Step:3 팔을 뻗고 등을 곧게 편 상태를 유지하며 몸통을 오른쪽으로 회전합니다. | Step:4 회전하면서 오른팔을 앞으로, 왼팔을 뒤로 뻗어 활시위를 당기는 동작을 흉내 냅니다. | Step:5 자세를 잠시 유지한 후 시작 위치로 돌아옵니다. | Step:6 이번에는 몸통을 왼쪽으로 회전하고 왼팔을 앞으로, 오른팔을 뒤로 뻗어 동작을 반복합니다. | Step:7 원하는 횟수만큼 번갈아 가며 반복합니다.",https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/JF8AkMX.webp,weight,3.5,등,,맨몸,,맨몸
jFtipLl,스미스 스쿼트,https://static.exercisedb.dev/media/jFtipLl.gif,둔근,quadriceps | 햄스트링 | 종아리,Step:1 스미스 머신을 스쿼트에 적합한 바벨 높이로 설정합니다. | Step:2 발을 어깨너비로 벌리고 발끝을 약간 바깥쪽으로 향하게 합니다. | Step:3 바벨을 승모근과 어깨 위에 놓고 자신을 바벨 아래에 위치시킵니다. | Step:4 어깨너비보다 약간 넓게 바벨을 잡습니다. | Step:5 코어에 힘을 주고 바벨을 언랙한 후 랙에서 벗어나기 위해 뒤로 한 걸음 이동합니다. | Step:6 가슴을 들어 올리고 등을 곧게 편 상태를 유지하며 엉덩이와 무릎을 구부려 스쿼트를 시작합니다. | Step:7 허벅지가 바닥과 평행하거나 약간 아래가 될 때까지 몸을 낮춥니다. | Step:8 바닥에서 잠시 멈춘 후 뒤꿈치를 통해 밀어 시작 위치로 돌아옵니다. | Step:9 원하는 횟수만큼 반복합니다.,https://melo2026.s3.ap-northeast-2.amazonaws.com/workout-images/jFtipLl.webp,weight,5.0,하체,허벅지,스미스 머신,,스미스 머신
